Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2558,4.0,True,"05 2, 2017",A1SR58S4CXKU5G,B010RRWKT4,"{'Size:': ' 6.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Leslie Marks,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,1493683200,,
1713,5.0,True,"09 10, 2017",ANPPQ1G3RP88H,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Amazon Customer,Love these sneakers! Perfect fit and super light,Five Stars,1505001600,,
159,3.0,True,"03 23, 2016",A2YI41MCJB2QCV,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Elizabeth Gravesen,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200,7.0,
158,4.0,True,"03 24, 2016",A3KAX5RZ4XH9L7,B001IKJOLW,"{'Size:': ' 9 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",initialkl,"For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,1458777600,,
1833,4.0,True,"02 21, 2017",A2A1WECA7Y5UPN,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200,,
2713,3.0,True,"06 21, 2016",A2QJWHL4HY9FMF,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200,3.0,
79,2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LD0BM,{'Size:': ' 2.50'},Peter B. Thorp,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400,,
271,5.0,True,"08 17, 2017",A1OK7HI3YI9682,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000,,
580,3.0,True,"12 5, 2017",A2LSGH30A8AN2Y,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Karen Andrews,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.

The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.

Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",I usually wear a 9 but could have easily ordered a 8,1512432000,,
3044,3.0,True,"11 6, 2016",AJWSFNS4F87M6,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Yraida V.,After my purchased I found out they are overpriced. They feel good but I will not recommended if you need Wide fit.,They feel good but I will not recommended if you need Wide ...,1478390400,,
2991,2.0,True,"02 2, 2017",A2JD3RN8JCO62Z,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,
1898,3.0,True,"10 26, 2016",A6IYTCB1PQ6NR,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",TAL,Took other reviewers advice and went up half size and it was too large. I thought this was a more sock-like fit but it had a tongue that came up high on my ankle not at all sock like. Nice looking and very light weight with a rounded square toe that left plenty of room front foot and toes. These just weren't what I was looking for.,Not as expected,1477440000,,
385,4.0,True,"02 8, 2017",ABWHIDHK8JSRD,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,
1461,5.0,False,"02 26, 2017",A1GZ9Z5M3Q4FDK,B009MA34NY,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Holly S.,"I love these shoes. I am rather basic when it comes to Nikes, I don't need all the cool colors, so these look amazing and feel amazing, like they were made for my feet. I definitely suggest purchasing them.","Simple look, outstanding comfort!",1488067200,,
719,1.0,True,"03 25, 2017",A2K5ZBX75J80TX,B0058YEJ5K,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Marjorie A. Dunbar,Ordered 9(m) received 9 Wide for the second time. Returned them for the second time.,One Star,1490400000,,
936,5.0,True,"12 5, 2017",A1LKTJ6HKH077C,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,
867,5.0,True,"04 23, 2016",AT5OQFDS6PEE1,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",H. Heckstall,The sneakers are very comfortable and fit to size.,Five Stars,1461369600,,
1609,5.0,True,"05 16, 2018",ASECGGNQIT2RN,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra DeGrand,Love these shoes!,Very confortable!,1526428800,,
1863,5.0,True,"01 1, 2017",A3A90ECS7ALV4T,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
1462,4.0,True,"02 24, 2017",A3F5015D4BBJM9,B009MA34NY,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400,,
692,5.0,True,"05 1, 2017",A3D71DQPAAI6O4,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,
658,5.0,True,"06 30, 2017",AKY3EYDEZVW6C,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AmazonAbuser,Perf.,So Perf.,1498780800,,
2294,5.0,True,"08 15, 2016",AV2MXVWMTERBK,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Katherine M.,Great shoes. Lightweight and comfortable,Five Stars,1471219200,,
2768,5.0,True,"04 22, 2018",A1VH37JYIIHE3F,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,
2591,4.0,True,"03 20, 2017",A140XVPLRQYKYY,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Deambrea,Serves intended purpose,Good shoe,1489968000,,
2218,5.0,True,"01 18, 2017",A3QKKFB26AZSMG,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Susana Ibarra,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600,,
2124,5.0,True,"06 20, 2017",A2PJ5F6BY1TZNK,B005AGO4LU,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800,,
429,5.0,True,"11 27, 2016",ACDIEMICS7XGC,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Shopping Queen,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800,,
2722,4.0,True,"05 24, 2016",A2P87PVYP2KLT6,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",J Linsell,"I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000,,
2077,5.0,True,"09 25, 2017",A3V6I3EA3X3SCE,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600,,
2093,5.0,True,"08 21, 2017",A2R0RL0TF6E9VC,B005AGO4LU,"{'Size:': ' 10 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600,,
236,5.0,True,"11 2, 2017",A10X6EMVZGVX9E,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",vanessa nix,love them!,Five Stars,1509580800,,
2018,5.0,True,"02 27, 2018",A3TLWN2BRF1QH5,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Brittany C.,These are so cute and comfortable and very light. I just received them today and the fit is perfect. I normally wear an 8 1/2 and they are true to size!,Great fit!,1519689600,,['https://images-na.ssl-images-amazon.com/images/I/81RTR7fHytL._SY88.jpg']
1642,5.0,True,"03 13, 2018",A2P6I9PGAVEW6E,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200,,
2149,5.0,True,"05 6, 2017",AI4KO5XDRKDFR,B005AGO4LU,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800,,
2793,1.0,True,"03 11, 2018",A6CXK8NXD50R2,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",MMB,They looked very cheap,Returned...looked cheap,1520726400,,
970,5.0,True,"09 25, 2017",A3V6I3EA3X3SCE,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600,,
524,5.0,True,"04 24, 2018",A1OWUKMLTHKYG,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Alison,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000,,
2168,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B005AGO4LU,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,
68,1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000,,
1537,3.0,True,"10 9, 2016",A17SQ5GHL7FCTZ,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Beverly Neal,I got a hot spot on the bottom of my foot the first day I wore them.,Great red color,1475971200,,
2453,4.0,True,"11 28, 2017",A22WH1BPQH7XJD,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Priscilla Wallace ,My New Gym shoes! Love them,Love,1511827200,,
2976,4.0,True,"03 8, 2017",A37K0VP2H8FKOU,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,
1474,5.0,True,"02 1, 2017",A3BN0MRGRDKM0J,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",j.morris,Perfect fit! Brand new in new box completely perfect condition and on sale!!! Awesome! Highly reccomend! Super cute shoes.,Super cute and on sale!!,1485907200,,
364,3.0,True,"03 17, 2017",A1ZR8LQHUOUFJP,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Mammot,"Fit is fine, but not much cushioning in the footbed. The first time wearing them on a long walk I developed a blister on the bottom of my foot.",Not my favorites...,1489708800,,
360,5.0,True,"03 21, 2017",A3A2DRPMDCRFBC,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Michael Carpenter,Got them for my girlfriend. She loves them. Says it's like wearing slippers because they are incredibly light.,Great shoes,1490054400,,
1156,4.0,True,"11 8, 2016",AXKDU1CHG7Y4,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Lauren Nielsen,"Wish they had a little more support/cushion, but I love everything else about them!","Overall, a grwat shoe.",1478563200,,
2019,5.0,True,"02 27, 2018",A2ZGEESHHGFZKL,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Janelle Drenowatz,I always order a 1/2 size up in workout shoes.,Lightweight,1519689600,,
1431,5.0,True,"04 10, 2017",A2AEJ9NTLWD61V,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Karen Mary Rowe,"Love these, comfortable, light weight, great fit.",Sooo comfortable,1491782400,,
233,5.0,True,"11 4, 2017",A2GOOFFNUI20XI,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Jerry Holley,"They fit perfect, extremely comfortable",Five Stars,1509753600,,
1714,5.0,True,"09 7, 2017",ABONZZSS8YG3K,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400,,
3061,1.0,True,"09 12, 2016",A39XW67H6XEUOJ,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Kris L. Brown,"Unfortunately, this Flex Supreme does NOT have enough support over the toe and ankle are for my requirements.
Returning for credit.  Thanks anyway.",Did not fit my feet,1473638400,,
256,5.0,True,"09 14, 2017",A2SU06VTWMFP7C,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",ange edmounds harrison,"Perfect fit, as always.",5 stars,1505347200,,
1941,5.0,True,"06 10, 2016",AIP4C9MG13COB,B0092UF54A,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Cheryl A Stoneham,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800,10.0,
561,5.0,True,"02 14, 2018",A13W5DGU9QF721,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Marjorie J. Moore,Love these comfy shoes. they fit like a glove.,Five Stars,1518566400,,
1758,5.0,True,"06 19, 2017",ADTQ22MUSQFIR,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,1497830400,,
1384,5.0,True,"06 21, 2017",AU2OMN6TEN4GA,B009MA34NY,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,1498003200,,
1825,5.0,True,"03 12, 2017",AG1CF6PFNBOQH,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800,,
2435,5.0,True,"01 18, 2018",A36T5MSMYI9F3C,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Lee Berrey,Wife loves them!,Five Stars,1516233600,,
