,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,reviewTextClean,length,predictedSentiment,predictedSentimentConfidence
396,1833,4.0,True,"02 21, 2017",A2A1WECA7Y5UPN,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200,,,normally nike fit small go half size actually fit wife appropriate size ware order,126,1,0.25
397,2713,3.0,True,"06 21, 2016",A2QJWHL4HY9FMF,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200,3.0,,super cute shoe however run wide big size however size big went sporting good store tried shoe turn particular shoe order half size u normally,236,1,0.25
398,79,2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LD0BM,{'Size:': ' 2.50'},Peter B. Thorp,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400,,,sure shipped correct style one received lot clunkier expected although quality fine,132,1,1.0
399,271,5.0,True,"08 17, 2017",A1OK7HI3YI9682,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000,,,best sneaker ever purchased,37,1,1.0
400,580,3.0,True,"12 5, 2017",A2LSGH30A8AN2Y,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Karen Andrews,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.

The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.

Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",I usually wear a 9 but could have easily ordered a 8,1512432000,,,bit longer usually wear could easily ordered width accurate pink even pinker shown light gray bright pink gray shown picture make shoe bit overwhelming also two grommet shoe dark referring dark grommet closer toe shown photo talking two grommet top lace opposite side side shown photo thought faulty first noticed side shoe kind odd pictured overall comfortable shoe keeping even see coming mile away,753,1,0.25
401,3044,3.0,True,"11 6, 2016",AJWSFNS4F87M6,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Yraida V.,After my purchased I found out they are overpriced. They feel good but I will not recommended if you need Wide fit.,They feel good but I will not recommended if you need Wide ...,1478390400,,,purchased found overpriced feel good recommended need wide fit,115,1,0.5
402,2991,2.0,True,"02 2, 2017",A2JD3RN8JCO62Z,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,,color expected orange red sure going keep,107,1,1.0
403,1898,3.0,True,"10 26, 2016",A6IYTCB1PQ6NR,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",TAL,Took other reviewers advice and went up half size and it was too large. I thought this was a more sock-like fit but it had a tongue that came up high on my ankle not at all sock like. Nice looking and very light weight with a rounded square toe that left plenty of room front foot and toes. These just weren't what I was looking for.,Not as expected,1477440000,,,took reviewer advice went half size large thought sock like fit tongue came high ankle sock like nice looking light weight rounded square toe left plenty room front foot toe looking,333,1,1.0
404,385,4.0,True,"02 8, 2017",ABWHIDHK8JSRD,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,,wearing running shoe cardio dance class gym thought would sufficient getting blood blister research found cross trainer would appropriate ended buying pair slightly longer look would like think typical cross trainer also lacing done way allows tie tightly careful toe tingling one particular work done happy shoe,570,1,1.0
405,1461,5.0,False,"02 26, 2017",A1GZ9Z5M3Q4FDK,B009MA34NY,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Holly S.,"I love these shoes. I am rather basic when it comes to Nikes, I don't need all the cool colors, so these look amazing and feel amazing, like they were made for my feet. I definitely suggest purchasing them.","Simple look, outstanding comfort!",1488067200,,,love shoe rather basic come nike need cool color look amazing feel amazing like made foot definitely suggest purchasing,206,1,1.0
406,719,1.0,True,"03 25, 2017",A2K5ZBX75J80TX,B0058YEJ5K,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Marjorie A. Dunbar,Ordered 9(m) received 9 Wide for the second time. Returned them for the second time.,One Star,1490400000,,,ordered received wide second time returned second time,84,0,1.0
407,936,5.0,True,"12 5, 2017",A1LKTJ6HKH077C,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,,great,5,1,1.0
408,867,5.0,True,"04 23, 2016",AT5OQFDS6PEE1,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",H. Heckstall,The sneakers are very comfortable and fit to size.,Five Stars,1461369600,,,sneaker comfortable fit size,50,1,0.75
409,1609,5.0,True,"05 16, 2018",ASECGGNQIT2RN,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra DeGrand,Love these shoes!,Very confortable!,1526428800,,,love shoe,17,1,1.0
410,1863,5.0,True,"01 1, 2017",A3A90ECS7ALV4T,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,,love lightweight fit,32,1,1.0
411,1462,4.0,True,"02 24, 2017",A3F5015D4BBJM9,B009MA34NY,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400,,,cute comfy sleek design complaint fly wire loosens shoe sometimes slip heel heavy sled run two pair style,171,1,1.0
412,692,5.0,True,"05 1, 2017",A3D71DQPAAI6O4,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,,love light blue light weight airy comfortable,89,1,1.0
413,658,5.0,True,"06 30, 2017",AKY3EYDEZVW6C,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AmazonAbuser,Perf.,So Perf.,1498780800,,,perf,5,1,0.25
414,2294,5.0,True,"08 15, 2016",AV2MXVWMTERBK,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Katherine M.,Great shoes. Lightweight and comfortable,Five Stars,1471219200,,,great shoe lightweight comfortable,40,1,1.0
415,2768,5.0,True,"04 22, 2018",A1VH37JYIIHE3F,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,,love shoe stylish comfortable got back trip nyc black white nike yoga pant high fashion right,147,1,1.0
416,2591,4.0,True,"03 20, 2017",A140XVPLRQYKYY,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Deambrea,Serves intended purpose,Good shoe,1489968000,,,serf intended purpose,23,1,1.0
417,2218,5.0,True,"01 18, 2017",A3QKKFB26AZSMG,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Susana Ibarra,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600,,,size purchased comfortable feel considering shrinkage result perspiration,105,1,0.75
418,2124,5.0,True,"06 20, 2017",A2PJ5F6BY1TZNK,B005AGO4LU,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800,,,love shoe much reordered another pair online hard find shoe fit really wide foot heel back favorite part thin feel like another layer skin bulky tight walked europe,275,1,1.0
419,429,5.0,True,"11 27, 2016",ACDIEMICS7XGC,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Shopping Queen,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800,,,love shoe worn day found really comfortable aching foot end day fantastic colour true size also bought nike woman flex supreme tr pnk pw mtllc slvr cl gry white training shoe shoe slightly comfortable even though look similar,338,1,1.0
420,2722,4.0,True,"05 24, 2016",A2P87PVYP2KLT6,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",J Linsell,"I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000,,,wear zumba heel slip turn little annoying pay attention cute comfy balance,148,1,1.0
421,2077,5.0,True,"09 25, 2017",A3V6I3EA3X3SCE,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600,,,fit perfect highly recommend shoe,50,1,1.0
422,2093,5.0,True,"08 21, 2017",A2R0RL0TF6E9VC,B005AGO4LU,"{'Size:': ' 10 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600,,,great super comfy cute issue fit perfect,55,1,1.0
423,236,5.0,True,"11 2, 2017",A10X6EMVZGVX9E,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",vanessa nix,love them!,Five Stars,1509580800,,,love,10,1,1.0
424,2018,5.0,True,"02 27, 2018",A3TLWN2BRF1QH5,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Brittany C.,These are so cute and comfortable and very light. I just received them today and the fit is perfect. I normally wear an 8 1/2 and they are true to size!,Great fit!,1519689600,,['https://images-na.ssl-images-amazon.com/images/I/81RTR7fHytL._SY88.jpg'],cute comfortable light received today fit perfect normally wear true size,152,1,1.0
425,1642,5.0,True,"03 13, 2018",A2P6I9PGAVEW6E,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200,,,shoe fit perfectly came within time frame given comfortable needed since job requires lot standing abd walking throughout day,174,1,1.0
426,2149,5.0,True,"05 6, 2017",AI4KO5XDRKDFR,B005AGO4LU,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800,,,arrived time fit exoected take breaking wore day row five hour per day,126,1,0.75
427,2793,1.0,True,"03 11, 2018",A6CXK8NXD50R2,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",MMB,They looked very cheap,Returned...looked cheap,1520726400,,,looked cheap,22,0,1.0
428,970,5.0,True,"09 25, 2017",A3V6I3EA3X3SCE,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600,,,fit perfect highly recommend shoe,50,1,1.0
429,524,5.0,True,"04 24, 2018",A1OWUKMLTHKYG,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Alison,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000,,,really like wear woman got fit perfectly light weight good support buy another pair,160,1,1.0
430,2168,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B005AGO4LU,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,,super comfortable joined cross fit perfect shoe,67,1,1.0
431,68,1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000,,,terribly disappointed pant way large leg husband looked like wearing blown clown pant,128,0,1.0
432,1537,3.0,True,"10 9, 2016",A17SQ5GHL7FCTZ,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Beverly Neal,I got a hot spot on the bottom of my foot the first day I wore them.,Great red color,1475971200,,,got hot spot bottom foot first day wore,68,0,1.0
433,2453,4.0,True,"11 28, 2017",A22WH1BPQH7XJD,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Priscilla Wallace ,My New Gym shoes! Love them,Love,1511827200,,,new gym shoe love,27,1,1.0
434,2976,4.0,True,"03 8, 2017",A37K0VP2H8FKOU,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,,needed wide size option available went half size bigger hoping would work quite comfortable able wear like shoe,182,1,0.75
